,Unnamed: 0,Links,DateTimeScraped,DateScraped,Price,Featured,Year,Month,WeekNumber,Fortnight
368,368,https://www.rightmove.co.uk/properties/128708255#/?channel=RES_BUY,2022-11-27 14:21:00,2022-11-27,450000,0,2022,11-2022,48,24
369,369,https://www.rightmove.co.uk/properties/123993923#/?channel=RES_BUY,2022-11-27 14:21:00,2022-11-27,1300000,0,2022,11-2022,48,24
370,370,https://www.rightmove.co.uk/properties/128392529#/?channel=RES_BUY,2022-11-27 14:21:00,2022-11-27,575000,0,2022,11-2022,48,24
371,371,https://www.rightmove.co.uk/properties/129046784#/?channel=RES_BUY,2022-11-27 14:21:00,2022-11-27,1000000,0,2022,11-2022,48,24
372,372,https://www.rightmove.co.uk/properties/128844011#/?channel=RES_BUY,2022-11-27 14:21:00,2022-11-27,850000,0,2022,11-2022,48,24
373,373,https://www.rightmove.co.uk/properties/129046676#/?channel=RES_BUY,2022-11-27 14:21:00,2022-11-27,650000,0,2022,11-2022,48,24
374,374,https://www.rightmove.co.uk/properties/129435914#/?channel=RES_BUY,2022-11-27 14:21:00,2022-11-27,950000,0,2022,11-2022,48,24
375,375,https://www.rightmove.co.uk/properties/129356009#/?channel=RES_BUY,2022-11-27 14:21:00,2022-11-27,950000,0,2022,11-2022,48,24
376,376,https://www.rightmove.co.uk/properties/129384062#/?channel=RES_BUY,2022-11-27 14:21:00,2022-11-27,800000,0,2022,11-2022,48,24
377,377,https://www.rightmove.co.uk/properties/129360413#/?channel=RES_BUY,2022-11-27 14:21:00,2022-11-27,915000,0,2022,11-2022,48,24
378,378,https://www.rightmove.co.uk/properties/129389060#/?channel=RES_BUY,2022-11-27 14:21:00,2022-11-27,400000,0,2022,11-2022,48,24
379,379,https://www.rightmove.co.uk/properties/128317874#/?channel=RES_BUY,2022-11-27 14:21:00,2022-11-27,850000,0,2022,11-2022,48,24
380,380,https://www.rightmove.co.uk/properties/127496828#/?channel=RES_BUY,2022-11-27 14:21:00,2022-11-27,525000,0,2022,11-2022,48,24
381,381,https://www.rightmove.co.uk/properties/126813647#/?channel=RES_BUY,2022-11-27 14:21:00,2022-11-27,975000,0,2022,11-2022,48,24
382,382,https://www.rightmove.co.uk/properties/126826616#/?channel=RES_BUY,2022-11-27 14:21:00,2022-11-27,1250000,0,2022,11-2022,48,24
383,383,https://www.rightmove.co.uk/properties/129286190#/?channel=RES_BUY,2022-11-27 14:21:00,2022-11-27,865000,0,2022,11-2022,48,24
384,384,https://www.rightmove.co.uk/properties/129377228#/?channel=RES_BUY,2022-11-27 14:21:00,2022-11-27,675000,0,2022,11-2022,48,24
385,385,https://www.rightmove.co.uk/properties/129357248#/?channel=RES_BUY,2022-11-27 14:21:00,2022-11-27,800000,0,2022,11-2022,48,24
386,386,https://www.rightmove.co.uk/properties/129488615#/?channel=RES_BUY,2022-11-27 14:21:00,2022-11-27,685000,0,2022,11-2022,48,24
387,387,https://www.rightmove.co.uk/properties/129393959#/?channel=RES_BUY,2022-11-27 14:21:00,2022-11-27,232500,0,2022,11-2022,48,24
388,388,https://www.rightmove.co.uk/properties/129066521#/?channel=RES_BUY,2022-11-27 14:21:00,2022-11-27,800000,0,2022,11-2022,48,24
389,389,https://www.rightmove.co.uk/properties/129437054#/?channel=RES_BUY,2022-11-27 14:21:00,2022-11-27,1100000,0,2022,11-2022,48,24
390,390,https://www.rightmove.co.uk/properties/125752319#/?channel=RES_BUY,2022-11-27 14:21:00,2022-11-27,850000,0,2022,11-2022,48,24
391,391,https://www.rightmove.co.uk/properties/129292970#/?channel=RES_BUY,2022-11-27 14:21:00,2022-11-27,975000,0,2022,11-2022,48,24
392,392,https://www.rightmove.co.uk/properties/128234183#/?channel=RES_BUY,2022-11-27 14:21:00,2022-11-27,600000,0,2022,11-2022,48,24
393,393,https://www.rightmove.co.uk/properties/129464111#/?channel=RES_BUY,2022-11-27 14:21:00,2022-11-27,675000,0,2022,11-2022,48,24
394,394,https://www.rightmove.co.uk/properties/122723837#/?channel=RES_BUY,2022-11-27 14:21:00,2022-11-27,975000,0,2022,11-2022,48,24
395,395,https://www.rightmove.co.uk/properties/129308186#/?channel=RES_BUY,2022-11-27 14:21:00,2022-11-27,1800000,0,2022,11-2022,48,24
396,396,https://www.rightmove.co.uk/properties/128194097#/?channel=RES_BUY,2022-11-27 14:21:00,2022-11-27,1100000,0,2022,11-2022,48,24
397,397,https://www.rightmove.co.uk/properties/129046775#/?channel=RES_BUY,2022-11-27 14:21:00,2022-11-27,1685000,0,2022,11-2022,48,24
398,398,https://www.rightmove.co.uk/properties/125296889#/?channel=RES_BUY,2022-11-27 14:21:00,2022-11-27,585000,0,2022,11-2022,48,24
399,399,https://www.rightmove.co.uk/properties/129427676#/?channel=RES_BUY,2022-11-27 14:21:00,2022-11-27,1385000,0,2022,11-2022,48,24
400,400,https://www.rightmove.co.uk/properties/129392750#/?channel=RES_BUY,2022-11-27 14:21:00,2022-11-27,426000,0,2022,11-2022,48,24
401,401,https://www.rightmove.co.uk/properties/129363695#/?channel=RES_BUY,2022-11-27 14:21:00,2022-11-27,775000,0,2022,11-2022,48,24
402,402,https://www.rightmove.co.uk/properties/129389804#/?channel=RES_BUY,2022-11-27 14:21:00,2022-11-27,920000,0,2022,11-2022,48,24
403,403,https://www.rightmove.co.uk/properties/129269069#/?channel=RES_BUY,2022-11-27 14:21:00,2022-11-27,650000,0,2022,11-2022,48,24
404,404,https://www.rightmove.co.uk/properties/129341624#/?channel=RES_BUY,2022-11-27 14:21:00,2022-11-27,595000,0,2022,11-2022,48,24
405,405,https://www.rightmove.co.uk/properties/129317729#/?channel=RES_BUY,2022-11-27 14:21:00,2022-11-27,825000,0,2022,11-2022,48,24
406,406,https://www.rightmove.co.uk/properties/128819789#/?channel=RES_BUY,2022-11-27 14:21:00,2022-11-27,900000,0,2022,11-2022,48,24
407,407,https://www.rightmove.co.uk/properties/129358475#/?channel=RES_BUY,2022-11-27 14:21:00,2022-11-27,890000,0,2022,11-2022,48,24
408,408,https://www.rightmove.co.uk/properties/117926864#/?channel=RES_BUY,2022-11-27 14:21:00,2022-11-27,1550000,0,2022,11-2022,48,24
409,409,https://www.rightmove.co.uk/properties/129435134#/?channel=RES_BUY,2022-11-27 14:21:00,2022-11-27,700000,0,2022,11-2022,48,24
410,410,https://www.rightmove.co.uk/properties/129481364#/?channel=RES_BUY,2022-11-27 14:21:00,2022-11-27,1200000,0,2022,11-2022,48,24
411,411,https://www.rightmove.co.uk/properties/128197319#/?channel=RES_BUY,2022-11-27 14:21:00,2022-11-27,580000,0,2022,11-2022,48,24
412,412,https://www.rightmove.co.uk/properties/128169203#/?channel=RES_BUY,2022-11-27 14:21:00,2022-11-27,770000,0,2022,11-2022,48,24
413,413,https://www.rightmove.co.uk/properties/129046694#/?channel=RES_BUY,2022-11-27 14:21:00,2022-11-27,900000,0,2022,11-2022,48,24
414,414,https://www.rightmove.co.uk/properties/129360083#/?channel=RES_BUY,2022-11-27 14:21:00,2022-11-27,400000,0,2022,11-2022,48,24
415,415,https://www.rightmove.co.uk/properties/127279544#/?channel=RES_BUY,2022-11-27 14:21:00,2022-11-27,580000,0,2022,11-2022,48,24
416,416,https://www.rightmove.co.uk/properties/128467883#/?channel=RES_BUY,2022-11-27 14:21:00,2022-11-27,749000,0,2022,11-2022,48,24
417,417,https://www.rightmove.co.uk/properties/129356210#/?channel=RES_BUY,2022-11-27 14:21:00,2022-11-27,1100000,0,2022,11-2022,48,24
418,418,https://www.rightmove.co.uk/properties/129336248#/?channel=RES_BUY,2022-11-27 14:21:00,2022-11-27,775000,0,2022,11-2022,48,24
419,419,https://www.rightmove.co.uk/properties/129384299#/?channel=RES_BUY,2022-11-27 14:21:00,2022-11-27,1800000,0,2022,11-2022,48,24
420,420,https://www.rightmove.co.uk/properties/121781651#/?channel=RES_BUY,2022-11-27 14:21:00,2022-11-27,800000,0,2022,11-2022,48,24
421,421,https://www.rightmove.co.uk/properties/129293444#/?channel=RES_BUY,2022-11-27 14:21:00,2022-11-27,585000,0,2022,11-2022,48,24
422,422,https://www.rightmove.co.uk/properties/129375287#/?channel=RES_BUY,2022-11-27 14:21:00,2022-11-27,850000,0,2022,11-2022,48,24
423,423,https://www.rightmove.co.uk/properties/126647126#/?channel=RES_BUY,2022-11-27 14:21:00,2022-11-27,730000,0,2022,11-2022,48,24
424,424,https://www.rightmove.co.uk/properties/129460337#/?channel=RES_BUY,2022-11-27 14:21:00,2022-11-27,1250000,0,2022,11-2022,48,24
425,425,https://www.rightmove.co.uk/properties/125845643#/?channel=RES_BUY,2022-11-27 14:21:00,2022-11-27,500000,0,2022,11-2022,48,24
426,426,https://www.rightmove.co.uk/properties/125185661#/?channel=RES_BUY,2022-11-27 14:21:00,2022-11-27,1000000,0,2022,11-2022,48,24
427,427,https://www.rightmove.co.uk/properties/129327689#/?channel=RES_BUY,2022-11-27 14:21:00,2022-11-27,900000,0,2022,11-2022,48,24
428,428,https://www.rightmove.co.uk/properties/129489287#/?channel=RES_BUY,2022-11-27 14:21:00,2022-11-27,750000,0,2022,11-2022,48,24
429,429,https://www.rightmove.co.uk/properties/126537863#/?channel=RES_BUY,2022-11-27 14:21:00,2022-11-27,850000,0,2022,11-2022,48,24
430,430,https://www.rightmove.co.uk/properties/127484228#/?channel=RES_BUY,2022-11-27 14:21:00,2022-11-27,650000,0,2022,11-2022,48,24
431,431,https://www.rightmove.co.uk/properties/129358136#/?channel=RES_BUY,2022-11-27 14:21:00,2022-11-27,1050000,0,2022,11-2022,48,24
432,432,https://www.rightmove.co.uk/properties/129461789#/?channel=RES_BUY,2022-11-27 14:21:00,2022-11-27,1070000,0,2022,11-2022,48,24
433,433,https://www.rightmove.co.uk/properties/129504947#/?channel=RES_BUY,2022-11-27 14:21:00,2022-11-27,585000,0,2022,11-2022,48,24
434,434,https://www.rightmove.co.uk/properties/128154848#/?channel=RES_BUY,2022-11-27 14:21:00,2022-11-27,1100000,0,2022,11-2022,48,24
435,435,https://www.rightmove.co.uk/properties/126996536#/?channel=RES_BUY,2022-11-27 14:21:00,2022-11-27,1100000,0,2022,11-2022,48,24
436,436,https://www.rightmove.co.uk/properties/129393704#/?channel=RES_BUY,2022-11-27 14:21:00,2022-11-27,800000,0,2022,11-2022,48,24
437,437,https://www.rightmove.co.uk/properties/129465173#/?channel=RES_BUY,2022-11-27 14:21:00,2022-11-27,1750000,0,2022,11-2022,48,24
438,438,https://www.rightmove.co.uk/properties/129228974#/?channel=RES_BUY,2022-11-27 14:21:00,2022-11-27,599000,0,2022,11-2022,48,24
439,439,https://www.rightmove.co.uk/properties/129400112#/?channel=RES_BUY,2022-11-27 14:21:00,2022-11-27,1395000,0,2022,11-2022,48,24
440,440,https://www.rightmove.co.uk/properties/128192474#/?channel=RES_BUY,2022-11-27 14:21:00,2022-11-27,800000,0,2022,11-2022,48,24
441,441,https://www.rightmove.co.uk/properties/128750081#/?channel=RES_BUY,2022-11-27 14:21:00,2022-11-27,849000,0,2022,11-2022,48,24
442,442,https://www.rightmove.co.uk/properties/129295649#/?channel=RES_BUY,2022-11-27 14:21:00,2022-11-27,1200000,0,2022,11-2022,48,24
443,443,https://www.rightmove.co.uk/properties/129046709#/?channel=RES_BUY,2022-11-27 14:21:00,2022-11-27,600000,0,2022,11-2022,48,24
444,444,https://www.rightmove.co.uk/properties/126773879#/?channel=RES_BUY,2022-11-27 14:21:00,2022-11-27,1250000,0,2022,11-2022,48,24
445,445,https://www.rightmove.co.uk/properties/129281504#/?channel=RES_BUY,2022-11-27 14:21:00,2022-11-27,1250000,0,2022,11-2022,48,24
446,446,https://www.rightmove.co.uk/properties/129308111#/?channel=RES_BUY,2022-11-27 14:21:00,2022-11-27,850000,0,2022,11-2022,48,24
447,447,https://www.rightmove.co.uk/properties/129406034#/?channel=RES_BUY,2022-11-27 14:21:00,2022-11-27,900000,0,2022,11-2022,48,24
448,448,https://www.rightmove.co.uk/properties/129289337#/?channel=RES_BUY,2022-11-27 14:21:00,2022-11-27,950000,0,2022,11-2022,48,24
449,449,https://www.rightmove.co.uk/properties/128515901#/?channel=RES_BUY,2022-11-27 14:21:00,2022-11-27,695000,0,2022,11-2022,48,24
450,450,https://www.rightmove.co.uk/properties/129275915#/?channel=RES_BUY,2022-11-27 14:21:00,2022-11-27,750000,0,2022,11-2022,48,24
451,451,https://www.rightmove.co.uk/properties/126648431#/?channel=RES_BUY,2022-11-27 14:21:00,2022-11-27,825000,0,2022,11-2022,48,24
452,452,https://www.rightmove.co.uk/properties/128377031#/?channel=RES_BUY,2022-11-27 14:21:00,2022-11-27,1400000,0,2022,11-2022,48,24
453,453,https://www.rightmove.co.uk/properties/129293468#/?channel=RES_BUY,2022-11-27 14:21:00,2022-11-27,1440000,0,2022,11-2022,48,24
454,454,https://www.rightmove.co.uk/properties/128602151#/?channel=RES_BUY,2022-11-27 14:21:00,2022-11-27,525000,0,2022,11-2022,48,24
455,455,https://www.rightmove.co.uk/properties/129282920#/?channel=RES_BUY,2022-11-27 14:21:00,2022-11-27,600000,0,2022,11-2022,48,24
456,456,https://www.rightmove.co.uk/properties/129450332#/?channel=RES_BUY,2022-11-27 14:21:00,2022-11-27,1250000,0,2022,11-2022,48,24
457,457,https://www.rightmove.co.uk/properties/106604096#/?channel=RES_BUY,2022-11-27 14:21:00,2022-11-27,425000,0,2022,11-2022,48,24
458,458,https://www.rightmove.co.uk/properties/129391055#/?channel=RES_BUY,2022-11-27 14:21:00,2022-11-27,1750000,0,2022,11-2022,48,24
459,459,https://www.rightmove.co.uk/properties/127928897#/?channel=RES_BUY,2022-11-27 14:21:00,2022-11-27,950000,0,2022,11-2022,48,24
460,460,https://www.rightmove.co.uk/properties/127638929#/?channel=RES_BUY,2022-11-27 14:21:00,2022-11-27,850000,0,2022,11-2022,48,24
461,461,https://www.rightmove.co.uk/properties/129378065#/?channel=RES_BUY,2022-11-27 14:21:00,2022-11-27,525000,0,2022,11-2022,48,24
462,462,https://www.rightmove.co.uk/properties/129480704#/?channel=RES_BUY,2022-11-27 14:21:00,2022-11-27,550000,0,2022,11-2022,48,24
463,463,https://www.rightmove.co.uk/properties/115559063#/?channel=RES_BUY,2022-11-27 14:21:00,2022-11-27,585000,0,2022,11-2022,48,24
464,464,https://www.rightmove.co.uk/properties/129324416#/?channel=RES_BUY,2022-11-27 14:21:00,2022-11-27,850000,0,2022,11-2022,48,24
465,465,https://www.rightmove.co.uk/properties/129293438#/?channel=RES_BUY,2022-11-27 14:21:00,2022-11-27,895000,0,2022,11-2022,48,24
466,466,https://www.rightmove.co.uk/properties/129348755#/?channel=RES_BUY,2022-11-27 14:21:00,2022-11-27,700000,0,2022,11-2022,48,24
467,467,https://www.rightmove.co.uk/properties/129394763#/?channel=RES_BUY,2022-11-27 14:21:00,2022-11-27,930000,0,2022,11-2022,48,24
468,468,https://www.rightmove.co.uk/properties/129278129#/?channel=RES_BUY,2022-11-27 14:21:00,2022-11-27,1175000,0,2022,11-2022,48,24
469,469,https://www.rightmove.co.uk/properties/129450491#/?channel=RES_BUY,2022-11-27 14:21:00,2022-11-27,1250000,0,2022,11-2022,48,24
470,470,https://www.rightmove.co.uk/properties/123935363#/?channel=RES_BUY,2022-11-27 14:21:00,2022-11-27,600000,0,2022,11-2022,48,24
471,471,https://www.rightmove.co.uk/properties/129461660#/?channel=RES_BUY,2022-11-27 14:21:00,2022-11-27,1380000,0,2022,11-2022,48,24
472,472,https://www.rightmove.co.uk/properties/129460790#/?channel=RES_BUY,2022-11-27 14:21:00,2022-11-27,1350000,0,2022,11-2022,48,24
473,473,https://www.rightmove.co.uk/properties/119733887#/?channel=RES_BUY,2022-11-27 14:21:00,2022-11-27,950000,0,2022,11-2022,48,24
474,474,https://www.rightmove.co.uk/properties/108870530#/?channel=RES_BUY,2022-12-04 16:00:00,2022-12-04,575000,0,2022,12-2022,49,24
475,475,https://www.rightmove.co.uk/properties/129564944#/?channel=RES_BUY,2022-12-04 16:00:00,2022-12-04,735000,0,2022,12-2022,49,24
476,476,https://www.rightmove.co.uk/properties/129561491#/?channel=RES_BUY,2022-12-04 16:00:00,2022-12-04,1000000,0,2022,12-2022,49,24
477,477,https://www.rightmove.co.uk/properties/125117642#/?channel=RES_BUY,2022-12-04 16:00:00,2022-12-04,1700000,0,2022,12-2022,49,24
478,478,https://www.rightmove.co.uk/properties/129639941#/?channel=RES_BUY,2022-12-04 16:00:00,2022-12-04,850000,0,2022,12-2022,49,24
479,479,https://www.rightmove.co.uk/properties/127314158#/?channel=RES_BUY,2022-12-04 16:00:00,2022-12-04,1395000,0,2022,12-2022,49,24
480,480,https://www.rightmove.co.uk/properties/128383916#/?channel=RES_BUY,2022-12-04 16:00:00,2022-12-04,650000,0,2022,12-2022,49,24
481,481,https://www.rightmove.co.uk/properties/129633095#/?channel=RES_BUY,2022-12-04 16:00:00,2022-12-04,615000,0,2022,12-2022,49,24
482,482,https://www.rightmove.co.uk/properties/129661895#/?channel=RES_BUY,2022-12-04 16:00:00,2022-12-04,700000,0,2022,12-2022,49,24
483,483,https://www.rightmove.co.uk/properties/123805364#/?channel=RES_BUY,2022-12-04 16:00:00,2022-12-04,825000,0,2022,12-2022,49,24
484,484,https://www.rightmove.co.uk/properties/129682178#/?channel=RES_BUY,2022-12-04 16:00:00,2022-12-04,2500000,0,2022,12-2022,49,24
485,485,https://www.rightmove.co.uk/properties/129543653#/?channel=RES_BUY,2022-12-04 16:00:00,2022-12-04,1275000,0,2022,12-2022,49,24
486,486,https://www.rightmove.co.uk/properties/128035130#/?channel=RES_BUY,2022-12-04 16:00:00,2022-12-04,375000,0,2022,12-2022,49,24
487,487,https://www.rightmove.co.uk/properties/129649439#/?channel=RES_BUY,2022-12-04 16:00:00,2022-12-04,500000,0,2022,12-2022,49,24
488,488,https://www.rightmove.co.uk/properties/129516236#/?channel=RES_BUY,2022-12-04 16:00:00,2022-12-04,550000,0,2022,12-2022,49,24
489,489,https://www.rightmove.co.uk/properties/129527597#/?channel=RES_BUY,2022-12-04 16:00:00,2022-12-04,850000,0,2022,12-2022,49,24
490,490,https://www.rightmove.co.uk/properties/129540353#/?channel=RES_BUY,2022-12-04 16:00:00,2022-12-04,1099000,0,2022,12-2022,49,24
491,491,https://www.rightmove.co.uk/properties/129634460#/?channel=RES_BUY,2022-12-04 16:00:00,2022-12-04,1100000,0,2022,12-2022,49,24
492,492,https://www.rightmove.co.uk/properties/124815818#/?channel=RES_BUY,2022-12-04 16:00:00,2022-12-04,775000,0,2022,12-2022,49,24
493,493,https://www.rightmove.co.uk/properties/128925662#/?channel=RES_BUY,2022-12-04 16:00:00,2022-12-04,375000,0,2022,12-2022,49,24
494,494,https://www.rightmove.co.uk/properties/129700304#/?channel=RES_BUY,2022-12-04 16:00:00,2022-12-04,800000,0,2022,12-2022,49,24
495,495,https://www.rightmove.co.uk/properties/127043246#/?channel=RES_BUY,2022-12-04 16:00:00,2022-12-04,1135000,0,2022,12-2022,49,24
496,496,https://www.rightmove.co.uk/properties/123265823#/?channel=RES_BUY,2022-12-04 16:00:00,2022-12-04,825000,0,2022,12-2022,49,24
497,497,https://www.rightmove.co.uk/properties/127732310#/?channel=RES_BUY,2022-12-04 16:00:00,2022-12-04,1700000,0,2022,12-2022,49,24
498,498,https://www.rightmove.co.uk/properties/127461233#/?channel=RES_BUY,2022-12-04 16:00:00,2022-12-04,700000,0,2022,12-2022,49,24
499,499,https://www.rightmove.co.uk/properties/129644369#/?channel=RES_BUY,2022-12-04 16:00:00,2022-12-04,495000,0,2022,12-2022,49,24
500,500,https://www.rightmove.co.uk/properties/129567332#/?channel=RES_BUY,2022-12-04 16:00:00,2022-12-04,700000,0,2022,12-2022,49,24
501,501,https://www.rightmove.co.uk/properties/126305078#/?channel=RES_BUY,2022-12-04 16:00:00,2022-12-04,695000,0,2022,12-2022,49,24
502,502,https://www.rightmove.co.uk/properties/129606512#/?channel=RES_BUY,2022-12-04 16:00:00,2022-12-04,899950,0,2022,12-2022,49,24
503,503,https://www.rightmove.co.uk/properties/129609554#/?channel=RES_BUY,2022-12-04 16:00:00,2022-12-04,750000,0,2022,12-2022,49,24
504,504,https://www.rightmove.co.uk/properties/85613424#/?channel=RES_BUY,2022-12-04 16:00:00,2022-12-04,530000,0,2022,12-2022,49,24
505,505,https://www.rightmove.co.uk/properties/127735286#/?channel=RES_BUY,2022-12-04 16:00:00,2022-12-04,725000,0,2022,12-2022,49,24
506,506,https://www.rightmove.co.uk/properties/129664622#/?channel=RES_BUY,2022-12-04 16:00:00,2022-12-04,1100000,0,2022,12-2022,49,24
507,507,https://www.rightmove.co.uk/properties/129565091#/?channel=RES_BUY,2022-12-04 16:00:00,2022-12-04,875000,0,2022,12-2022,49,24
508,508,https://www.rightmove.co.uk/properties/128128826#/?channel=RES_BUY,2022-12-04 16:00:00,2022-12-04,550000,0,2022,12-2022,49,24
509,509,https://www.rightmove.co.uk/properties/127941761#/?channel=RES_BUY,2022-12-04 16:00:00,2022-12-04,450000,0,2022,12-2022,49,24
510,510,https://www.rightmove.co.uk/properties/128467883#/?channel=RES_BUY,2022-12-04 16:00:00,2022-12-04,720000,0,2022,12-2022,49,24
511,511,https://www.rightmove.co.uk/properties/129574301#/?channel=RES_BUY,2022-12-04 16:00:00,2022-12-04,1150000,0,2022,12-2022,49,24
512,512,https://www.rightmove.co.uk/properties/85879902#/?channel=RES_BUY,2022-12-04 16:00:00,2022-12-04,500000,0,2022,12-2022,49,24
513,513,https://www.rightmove.co.uk/properties/124863485#/?channel=RES_BUY,2022-12-04 16:00:00,2022-12-04,625000,0,2022,12-2022,49,24
514,514,https://www.rightmove.co.uk/properties/129591425#/?channel=RES_BUY,2022-12-04 16:00:00,2022-12-04,730000,0,2022,12-2022,49,24
515,515,https://www.rightmove.co.uk/properties/85935762#/?channel=RES_BUY,2022-12-04 16:00:00,2022-12-04,900000,0,2022,12-2022,49,24
516,516,https://www.rightmove.co.uk/properties/129149762#/?channel=RES_BUY,2022-12-04 16:00:00,2022-12-04,700000,0,2022,12-2022,49,24
517,517,https://www.rightmove.co.uk/properties/129555893#/?channel=RES_BUY,2022-12-04 16:00:00,2022-12-04,800000,0,2022,12-2022,49,24
518,518,https://www.rightmove.co.uk/properties/129575069#/?channel=RES_BUY,2022-12-04 16:00:00,2022-12-04,725000,0,2022,12-2022,49,24
519,519,https://www.rightmove.co.uk/properties/129242783#/?channel=RES_BUY,2022-12-04 16:00:00,2022-12-04,1000000,0,2022,12-2022,49,24
520,520,https://www.rightmove.co.uk/properties/118975832#/?channel=RES_BUY,2022-12-04 16:00:00,2022-12-04,1150000,0,2022,12-2022,49,24
521,521,https://www.rightmove.co.uk/properties/129562103#/?channel=RES_BUY,2022-12-04 16:00:00,2022-12-04,1000000,0,2022,12-2022,49,24
522,522,https://www.rightmove.co.uk/properties/129461789#/?channel=RES_BUY,2022-12-04 16:00:00,2022-12-04,1000000,0,2022,12-2022,49,24
523,523,https://www.rightmove.co.uk/properties/126249320#/?channel=RES_BUY,2022-12-04 16:00:00,2022-12-04,750000,0,2022,12-2022,49,24
524,524,https://www.rightmove.co.uk/properties/127247342#/?channel=RES_BUY,2022-12-04 16:00:00,2022-12-04,1500000,0,2022,12-2022,49,24
525,525,https://www.rightmove.co.uk/properties/129677786#/?channel=RES_BUY,2022-12-04 16:00:00,2022-12-04,1100000,0,2022,12-2022,49,24
526,526,https://www.rightmove.co.uk/properties/129673568#/?channel=RES_BUY,2022-12-04 16:00:00,2022-12-04,380000,0,2022,12-2022,49,24
527,527,https://www.rightmove.co.uk/properties/128190476#/?channel=RES_BUY,2022-12-04 16:00:00,2022-12-04,700000,0,2022,12-2022,49,24
528,528,https://www.rightmove.co.uk/properties/129660242#/?channel=RES_BUY,2022-12-04 16:00:00,2022-12-04,1350000,0,2022,12-2022,49,24
529,529,https://www.rightmove.co.uk/properties/129059156#/?channel=RES_BUY,2022-12-04 16:00:00,2022-12-04,520000,0,2022,12-2022,49,24
530,530,https://www.rightmove.co.uk/properties/129593363#/?channel=RES_BUY,2022-12-04 16:00:00,2022-12-04,950000,0,2022,12-2022,49,24
531,531,https://www.rightmove.co.uk/properties/122312216#/?channel=RES_BUY,2022-12-04 16:00:00,2022-12-04,980000,0,2022,12-2022,49,24
532,532,https://www.rightmove.co.uk/properties/129569957#/?channel=RES_BUY,2022-12-04 16:00:00,2022-12-04,1250000,0,2022,12-2022,49,24
533,533,https://www.rightmove.co.uk/properties/129582992#/?channel=RES_BUY,2022-12-04 16:00:00,2022-12-04,1250000,0,2022,12-2022,49,24
534,534,https://www.rightmove.co.uk/properties/129672503#/?channel=RES_BUY,2022-12-04 16:00:00,2022-12-04,775000,0,2022,12-2022,49,24
535,535,https://www.rightmove.co.uk/properties/129663104#/?channel=RES_BUY,2022-12-04 16:00:00,2022-12-04,680000,0,2022,12-2022,49,24
536,536,https://www.rightmove.co.uk/properties/129673655#/?channel=RES_BUY,2022-12-04 16:00:00,2022-12-04,1395000,0,2022,12-2022,49,24
537,537,https://www.rightmove.co.uk/properties/128161331#/?channel=RES_BUY,2022-12-04 16:00:00,2022-12-04,525000,0,2022,12-2022,49,24
538,538,https://www.rightmove.co.uk/properties/125736890#/?channel=RES_BUY,2022-12-04 16:00:00,2022-12-04,1250000,0,2022,12-2022,49,24
539,539,https://www.rightmove.co.uk/properties/129574835#/?channel=RES_BUY,2022-12-04 16:00:00,2022-12-04,1040000,0,2022,12-2022,49,24
540,540,https://www.rightmove.co.uk/properties/127706243#/?channel=RES_BUY,2022-12-04 16:00:00,2022-12-04,725000,0,2022,12-2022,49,24
541,541,https://www.rightmove.co.uk/properties/129596315#/?channel=RES_BUY,2022-12-04 16:00:00,2022-12-04,1000000,0,2022,12-2022,49,24
542,542,https://www.rightmove.co.uk/properties/129701015#/?channel=RES_BUY,2022-12-04 16:00:00,2022-12-04,1200000,0,2022,12-2022,49,24
543,543,https://www.rightmove.co.uk/properties/129532700#/?channel=RES_BUY,2022-12-04 16:00:00,2022-12-04,560000,0,2022,12-2022,49,24
544,544,https://www.rightmove.co.uk/properties/129527045#/?channel=RES_BUY,2022-12-04 16:00:00,2022-12-04,1250000,0,2022,12-2022,49,24
545,545,https://www.rightmove.co.uk/properties/120500534#/?channel=RES_BUY,2022-12-04 16:00:00,2022-12-04,850000,0,2022,12-2022,49,24
546,546,https://www.rightmove.co.uk/properties/129617240#/?channel=RES_BUY,2022-12-04 16:00:00,2022-12-04,545000,0,2022,12-2022,49,24
547,547,https://www.rightmove.co.uk/properties/129585383#/?channel=RES_BUY,2022-12-04 16:00:00,2022-12-04,725000,0,2022,12-2022,49,24
548,548,https://www.rightmove.co.uk/properties/128806460#/?channel=RES_BUY,2022-12-04 16:00:00,2022-12-04,825000,0,2022,12-2022,49,24
549,549,https://www.rightmove.co.uk/properties/129662492#/?channel=RES_BUY,2022-12-04 16:00:00,2022-12-04,600000,0,2022,12-2022,49,24
550,550,https://www.rightmove.co.uk/properties/125342444#/?channel=RES_BUY,2022-12-04 16:00:00,2022-12-04,795000,0,2022,12-2022,49,24
551,551,https://www.rightmove.co.uk/properties/120028418#/?channel=RES_BUY,2022-12-04 16:00:00,2022-12-04,800000,0,2022,12-2022,49,24
552,552,https://www.rightmove.co.uk/properties/129539222#/?channel=RES_BUY,2022-12-04 16:00:00,2022-12-04,1375000,0,2022,12-2022,49,24
553,553,https://www.rightmove.co.uk/properties/129539237#/?channel=RES_BUY,2022-12-04 16:00:00,2022-12-04,1365000,0,2022,12-2022,49,24
554,554,https://www.rightmove.co.uk/properties/129566144#/?channel=RES_BUY,2022-12-04 16:00:00,2022-12-04,520000,0,2022,12-2022,49,24
